BATCH_ID,BATCH_UUID,DOCUMENT_UUID,FILE_UUID,TEXT_UUID,TEXT_ID,ROW_ID,SECTION,TEXT,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,TASK,TIMESTAMP_DELIVERED_TO_VENDOR,TIMESTAMP_VENDOR_DELIVERY,DOCUMENT_TYPE,SECTOR,SOURCE_DOCUMENT_URI
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_76,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_76,76,presentation,We've also continued to maintain a strong investment grade balance sheet with ample liquidity.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_77,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_77,77,presentation,"For the second quarter, we successfully executed on over $50 million in at-the-market equity sales.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_78,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_78,78,presentation,"In July, we successfully issued $500 million of 4.85% senior notes, due in 2026.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_79,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_79,79,presentation,"In August, we successfully entered into a Delaware joint venture with NGP, which provided around $115 million in capital reimbursement back to the partnership.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_80,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_80,80,presentation,"Finally, Howard Energy Partners expects to close a third-party equity investment in the third quarter of 2016, which will reduce the capital contributions from the partnership to Howard.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_81,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_81,81,presentation,All of this positions the partnership with liquidity of over $1.3 billion and debt to adjusted EBITDA of approximately 3.9 times for the second quarter.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_82,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_82,82,presentation,Our strong balance sheet and financing activity has positioned us well for the increased activity and growth capital in the Permian and central Oklahoma.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_83,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_83,83,presentation,"Even with increased growth capital of $140 million to $160 million, our expected net cash outlay, accounting for the NGP reimbursement, is in the same range of our original growth capital guidance, or $430 million to $515 million for the year.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_84,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_84,84,presentation,Our actions continue to support a strong balance sheet.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_85,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_85,85,presentation,I will now turn the call back over to Barry for concluding remarks.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_86,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_86,86,presentation,Barry?,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_88,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_88,88,presentation,"As we look back on the first half of 2016, we are very pleased with our ability to deliver solid results in challenging industry conditions.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_89,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_89,89,presentation,"As we turn to the second half of 2016 and beyond, we are in a strong position to support the growth of our customers as they execute on their plans.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_90,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_90,90,presentation,We have an engaged workforce inspired by the clear vision to be a leading midstream Company.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_91,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_91,91,presentation,And we're excited to move forward with the growth and development path we've discussed.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_92,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_92,92,presentation,"With that, Chad, you may open the lines for questions and all of our participants here on the call are available to answer your questions.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_94,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_94,94,question,"Thank you, sir.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_95,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_95,95,question,We will now begin the question-and-answer session.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_96,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_96,96,question,(Operator Instructions),,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_97,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_97,97,question,"At this time, we will pause momentarily to assemble our roster.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_98,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_98,98,question,The first question comes from T.J.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_99,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_99,99,question,Schultz with RBC Capital.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_100,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_100,100,question,Please go ahead.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_102,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_102,102,question,"Good morning, guys.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_103,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_103,103,question,"I guess at first, in the Delaware, how does the pace of investment change now with a partner versus what you were likely be able to do before.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_104,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_104,104,question,"Just trying to understand if you thought you could spend $400 million or $500 million on growth projects in the Permian before, including the $120 million-a-day plant -- is that opportunity set bigger now, do you spend it faster, given more financial flexibility?",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_105,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_105,105,question,Just if you could expand on the dynamics of what maybe NGP brings as far as customer relationships and so forth.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_106,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_106,106,answer,"Yes, thank you, T.J., and this is Barry.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_107,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_107,107,answer,I'll start and then I'll ask Ben to add any comments that he might have.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_108,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_108,108,answer,"First of all, T.J., what I would like to do is just be sure that everybody understands the context of kind of where we are as we looked at that joint venture, and I think for context you have to look at it that nobody has a better position in the leading growth basins in the country than we do, and so an abundance of opportunities for growth.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_109,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_109,109,answer,"The second thing is that we are in a sustained down cycle with less certainty in the capital markets than we would like, so what we wanted to do here is go ahead and open up the other avenue for capital in the joint venture with NGP.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_110,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_110,110,answer,"As we step into that, we also then add for context that we see an abundance of opportunities in the Delaware, specifically for growth well beyond what we have communicated and what we have defined and executed on to date.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_111,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_111,111,answer,We think that the play just gets better by the day.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_112,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_112,112,answer,"So, tremendous opportunity for growth, just from an organic standpoint.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_113,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_113,113,answer,We also think that eventually there is going to be a consolidation and there's going to be opportunities for us to acquire other assets.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_114,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_114,114,answer,"So, strategically aligning with NGP, we think brings a number of things to it -- access to capital, relationships with producers, and just a general industry expertise that we think will be very helpful, if you will, as we develop the Delaware.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_115,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_115,115,answer,"Ben, anything?",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_116,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_116,116,answer,"Yes, just to add on to that, T.J., I would just say that if we didn't see the Delaware having the same potential for us that we had realized in the Midland Basin, between 2010 and last year, we never would've started with the Lobo project.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_117,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_117,117,answer,"And so what this does is it gives us the firepower to go in and aggressively pursue expansion in the Delaware, because the battle for the Basin is being fought right now, and we see these opportunities in front of us right now.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_118,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_118,118,answer,This gives us the ability to go and continue to compete.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_121,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_121,121,question,"So, just on the relationships with producer customers that NGP brings, I guess specifically, does it come with any committed volumes from any NGP portfolio companies?",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_122,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_122,122,answer,"One of the most attractive things for us about NGP is their level of knowledge in the Delaware, and they have the same level of excitement for it that we do.",,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1a1d26142cd678508f771e1bdc50848aa2ea426_123,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_123,123,answer,And you see that in the investments that they've made in the Delaware Basin.,,,,,,sentence-level event detection,2021-06-10_10:53:24,,earnings call transcript,various,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call
